t, Settling element (1)_Coagulant:concentration, t, Settling element (1)_Coagulant:external_mass_flow_timeseries, t, Settling element (1)_Coagulant:external_source, t, Settling element (1)_Coagulant:inflow_concentration, t, Settling element (1)_Coagulant:inflow_loading, t, Settling element (1)_Coagulant:mass, t, Settling element (1)_Settled_Particles:concentration, t, Settling element (1)_Settled_Particles:external_mass_flow_timeseries, t, Settling element (1)_Settled_Particles:external_source, t, Settling element (1)_Settled_Particles:mass, t, Settling element (1)_Solids:concentration, t, Settling element (1)_Solids:external_mass_flow_timeseries, t, Settling element (1)_Solids:external_source, t, Settling element (1)_Solids:inflow_concentration, t, Settling element (1)_Solids:inflow_loading, t, Settling element (1)_Solids:mass, t, Settling element (1)_Storage, t, Settling element (1)_inflow, t, fixed_head (1)_Coagulant:concentration, t, fixed_head (1)_Coagulant:external_mass_flow_timeseries, t, fixed_head (1)_Coagulant:external_source, t, fixed_head (1)_Coagulant:inflow_concentration, t, fixed_head (1)_Coagulant:inflow_loading, t, fixed_head (1)_Coagulant:mass, t, fixed_head (1)_Settled_Particles:concentration, t, fixed_head (1)_Settled_Particles:external_mass_flow_timeseries, t, fixed_head (1)_Settled_Particles:external_source, t, fixed_head (1)_Settled_Particles:mass, t, fixed_head (1)_Solids:concentration, t, fixed_head (1)_Solids:external_mass_flow_timeseries, t, fixed_head (1)_Solids:external_source, t, fixed_head (1)_Solids:inflow_concentration, t, fixed_head (1)_Solids:inflow_loading, t, fixed_head (1)_Solids:mass, t, fixed_head (1)_Storage, t, fixed_head (1)_head, t, Reactor (1)_Coagulant:concentration, t, Reactor (1)_Coagulant:external_mass_flow_timeseries, t, Reactor (1)_Coagulant:external_source, t, Reactor (1)_Coagulant:inflow_concentration, t, Reactor (1)_Coagulant:inflow_loading, t, Reactor (1)_Coagulant:mass, t, Reactor (1)_Settled_Particles:concentration, t, Reactor (1)_Settled_Particles:external_mass_flow_timeseries, t, Reactor (1)_Settled_Particles:external_source, t, Reactor (1)_Settled_Particles:mass, t, Reactor (1)_Solids:concentration, t, Reactor (1)_Solids:external_mass_flow_timeseries, t, Reactor (1)_Solids:external_source, t, Reactor (1)_Solids:inflow_concentration, t, Reactor (1)_Solids:inflow_loading, t, Reactor (1)_Solids:mass, t, Reactor (1)_Storage, t, Reactor (1)_inflow, t, Reactor (1) - Settling element (1)_Coagulant:advective_masstransfer, t, Reactor (1) - Settling element (1)_Coagulant:diffusive_masstransfer, t, Reactor (1) - Settling element (1)_Coagulant:masstransfer, t, Reactor (1) - Settling element (1)_Solids:advective_masstransfer, t, Reactor (1) - Settling element (1)_Solids:diffusive_masstransfer, t, Reactor (1) - Settling element (1)_Solids:masstransfer, t, Reactor (1) - Settling element (1)_flow, t, Settling element (1) - fixed_head (1)_Coagulant:advective_masstransfer, t, Settling element (1) - fixed_head (1)_Coagulant:diffusive_masstransfer, t, Settling element (1) - fixed_head (1)_Coagulant:masstransfer, t, Settling element (1) - fixed_head (1)_Solids:advective_masstransfer, t, Settling element (1) - fixed_head (1)_Solids:diffusive_masstransfer, t, Settling element (1) - fixed_head (1)_Solids:masstransfer, t, Settling element (1) - fixed_head (1)_flow, t, Settling_rate_coeff_temperature, t, Settling_rate_coeff_value, t, Ks_temperature, t, Ks_value, 
9.500000, 1.594643e+00,9.500000, 5.270414e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 3.189287e+01,9.500000, 1.255588e+02,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 2.511175e+03,9.500000, 5.788609e-01,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 1.157722e+01,9.500000, 2.000000e+01,9.500000, 0.000000e+00,9.500000, 1.097479e-03,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 1.098393e+02,9.500000, 9.091380e-05,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 9.098949e+00,9.500000, 1.464283e-03,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 1.465502e+02,9.500000, 1.000833e+05,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 7.883266e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 5.035468e+00,9.500000, 4.391195e+01,9.500000, 7.880830e-01,9.500000, 9.995909e-02,9.500000, 8.720530e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 0.000000e+00,9.500000, 6.874629e+01,9.500000, 0.000000e+00,9.500000, 6.874629e+01,9.500000, 8.720534e+00,9.500000, 1.390614e+01,9.500000, 0.000000e+00,9.500000, 1.390614e+01,9.500000, 5.047976e+00,9.500000, 0.000000e+00,9.500000, 5.047976e+00,9.500000, 8.720534e+00,9.500000, 0.000000e+00,9.500000, 1.000000e+01,9.500000, 0.000000e+00,9.500000, 5.000000e-01,
9.510000, 1.590616e+00,9.510000, 5.404292e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 3.181234e+01,9.510000, 1.255999e+02,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 2.511998e+03,9.510000, 5.680587e-01,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 1.136118e+01,9.510000, 2.000000e+01,9.510000, 0.000000e+00,9.510000, 1.098855e-03,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 1.099771e+02,9.510000, 9.123592e-05,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 9.131195e+00,9.510000, 1.464432e-03,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 1.465652e+02,9.510000, 1.000833e+05,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 7.772269e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 5.250428e+00,9.510000, 4.578652e+01,9.510000, 7.769863e-01,9.510000, 9.995905e-02,9.510000, 8.720530e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 0.000000e+00,9.510000, 6.777834e+01,9.510000, 0.000000e+00,9.510000, 6.777834e+01,9.510000, 8.720534e+00,9.510000, 1.387102e+01,9.510000, 0.000000e+00,9.510000, 1.387102e+01,9.510000, 4.953775e+00,9.510000, 0.000000e+00,9.510000, 4.953775e+00,9.510000, 8.720534e+00,9.510000, 0.000000e+00,9.510000, 1.000000e+01,9.510000, 0.000000e+00,9.510000, 5.000000e-01,
9.520000, 1.586589e+00,9.520000, 5.538170e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 3.173180e+01,9.520000, 1.256411e+02,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 2.512821e+03,9.520000, 5.572565e-01,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 1.114513e+01,9.520000, 2.000000e+01,9.520000, 0.000000e+00,9.520000, 1.100232e-03,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 1.101150e+02,9.520000, 9.155803e-05,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 9.163442e+00,9.520000, 1.464580e-03,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 1.465802e+02,9.520000, 1.000834e+05,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 7.661271e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 5.465389e+00,9.520000, 4.766108e+01,9.520000, 7.658897e-01,9.520000, 9.995900e-02,9.520000, 8.720530e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 0.000000e+00,9.520000, 6.681038e+01,9.520000, 0.000000e+00,9.520000, 6.681038e+01,9.520000, 8.720534e+00,9.520000, 1.383591e+01,9.520000, 0.000000e+00,9.520000, 1.383591e+01,9.520000, 4.859574e+00,9.520000, 0.000000e+00,9.520000, 4.859574e+00,9.520000, 8.720534e+00,9.520000, 0.000000e+00,9.520000, 1.000000e+01,9.520000, 0.000000e+00,9.520000, 5.000000e-01,
9.530000, 1.582563e+00,9.530000, 5.672048e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 3.165127e+01,9.530000, 1.256822e+02,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 2.513644e+03,9.530000, 5.464543e-01,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 1.092909e+01,9.530000, 2.000000e+01,9.530000, 0.000000e+00,9.530000, 1.101608e-03,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 1.102528e+02,9.530000, 9.188015e-05,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 9.195688e+00,9.530000, 1.464729e-03,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 1.465952e+02,9.530000, 1.000835e+05,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 7.550274e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 5.680349e+00,9.530000, 4.953565e+01,9.530000, 7.547931e-01,9.530000, 9.995896e-02,9.530000, 8.720530e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 0.000000e+00,9.530000, 6.584242e+01,9.530000, 0.000000e+00,9.530000, 6.584242e+01,9.530000, 8.720534e+00,9.530000, 1.380079e+01,9.530000, 0.000000e+00,9.530000, 1.380079e+01,9.530000, 4.765373e+00,9.530000, 0.000000e+00,9.530000, 4.765373e+00,9.530000, 8.720534e+00,9.530000, 0.000000e+00,9.530000, 1.000000e+01,9.530000, 0.000000e+00,9.530000, 5.000000e-01,
9.540000, 1.578641e+00,9.540000, 5.755114e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 3.157283e+01,9.540000, 1.257202e+02,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 2.514404e+03,9.540000, 5.334871e-01,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 1.066975e+01,9.540000, 2.000000e+01,9.540000, 0.000000e+00,9.540000, 1.102975e-03,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 1.103897e+02,9.540000, 9.220341e-05,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 9.228050e+00,9.540000, 1.464840e-03,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 1.466065e+02,9.540000, 1.000836e+05,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 7.248716e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 5.809378e+00,9.540000, 5.066086e+01,9.540000, 7.246463e-01,9.540000, 9.995892e-02,9.540000, 8.720530e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 0.000000e+00,9.540000, 6.321267e+01,9.540000, 0.000000e+00,9.540000, 6.321267e+01,9.540000, 8.720534e+00,9.540000, 1.376659e+01,9.540000, 0.000000e+00,9.540000, 1.376659e+01,9.540000, 4.652293e+00,9.540000, 0.000000e+00,9.540000, 4.652293e+00,9.540000, 8.720534e+00,9.540000, 0.000000e+00,9.540000, 1.000000e+01,9.540000, 0.000000e+00,9.540000, 5.000000e-01,
9.550000, 1.574803e+00,9.550000, 5.797156e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 3.149607e+01,9.550000, 1.257556e+02,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 2.515113e+03,9.550000, 5.187722e-01,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 1.037545e+01,9.550000, 2.000000e+01,9.550000, 0.000000e+00,9.550000, 1.104335e-03,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 1.105259e+02,9.550000, 9.252760e-05,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 9.260504e+00,9.550000, 1.464923e-03,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 1.466149e+02,9.550000, 1.000837e+05,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 6.793305e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 5.869031e+00,9.550000, 5.118106e+01,9.550000, 6.791192e-01,9.550000, 9.995887e-02,9.550000, 8.720530e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 0.000000e+00,9.550000, 5.924125e+01,9.550000, 0.000000e+00,9.550000, 5.924125e+01,9.550000, 8.720534e+00,9.550000, 1.373312e+01,9.550000, 0.000000e+00,9.550000, 1.373312e+01,9.550000, 4.523970e+00,9.550000, 0.000000e+00,9.550000, 4.523970e+00,9.550000, 8.720534e+00,9.550000, 0.000000e+00,9.550000, 1.000000e+01,9.550000, 0.000000e+00,9.550000, 5.000000e-01,
9.560000, 1.570965e+00,9.560000, 5.839198e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 3.141931e+01,9.560000, 1.257911e+02,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 2.515822e+03,9.560000, 5.040572e-01,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 1.008115e+01,9.560000, 2.000000e+01,9.560000, 0.000000e+00,9.560000, 1.105695e-03,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 1.106621e+02,9.560000, 9.285179e-05,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 9.292958e+00,9.560000, 1.465005e-03,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 1.466232e+02,9.560000, 1.000838e+05,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 6.337895e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 5.928683e+00,9.560000, 5.170126e+01,9.560000, 6.335920e-01,9.560000, 9.995883e-02,9.560000, 8.720530e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 0.000000e+00,9.560000, 5.526983e+01,9.560000, 0.000000e+00,9.560000, 5.526983e+01,9.560000, 8.720534e+00,9.560000, 1.369965e+01,9.560000, 0.000000e+00,9.560000, 1.369965e+01,9.560000, 4.395648e+00,9.560000, 0.000000e+00,9.560000, 4.395648e+00,9.560000, 8.720534e+00,9.560000, 0.000000e+00,9.560000, 1.000000e+01,9.560000, 0.000000e+00,9.560000, 5.000000e-01,
9.570000, 1.567127e+00,9.570000, 5.881240e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 3.134256e+01,9.570000, 1.258265e+02,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 2.516531e+03,9.570000, 4.893422e-01,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 9.786849e+00,9.570000, 2.000000e+01,9.570000, 0.000000e+00,9.570000, 1.107054e-03,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 1.107983e+02,9.570000, 9.317598e-05,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 9.325412e+00,9.570000, 1.465087e-03,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 1.466316e+02,9.570000, 1.000839e+05,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 5.882484e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 5.988335e+00,9.570000, 5.222146e+01,9.570000, 5.880649e-01,9.570000, 9.995879e-02,9.570000, 8.720530e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 0.000000e+00,9.570000, 5.129840e+01,9.570000, 0.000000e+00,9.570000, 5.129840e+01,9.570000, 8.720534e+00,9.570000, 1.366618e+01,9.570000, 0.000000e+00,9.570000, 1.366618e+01,9.570000, 4.267326e+00,9.570000, 0.000000e+00,9.570000, 4.267326e+00,9.570000, 8.720534e+00,9.570000, 0.000000e+00,9.570000, 1.000000e+01,9.570000, 0.000000e+00,9.570000, 5.000000e-01,
9.580000, 1.563289e+00,9.580000, 5.923282e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 3.126580e+01,9.580000, 1.258620e+02,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 2.517240e+03,9.580000, 4.746272e-01,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 9.492549e+00,9.580000, 2.000000e+01,9.580000, 0.000000e+00,9.580000, 1.108414e-03,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 1.109344e+02,9.580000, 9.350017e-05,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 9.357867e+00,9.580000, 1.465170e-03,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 1.466400e+02,9.580000, 1.000839e+05,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 5.427073e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 6.047987e+00,9.580000, 5.274166e+01,9.580000, 5.425378e-01,9.580000, 9.995875e-02,9.580000, 8.720530e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 0.000000e+00,9.580000, 4.732698e+01,9.580000, 0.000000e+00,9.580000, 4.732698e+01,9.580000, 8.720534e+00,9.580000, 1.363272e+01,9.580000, 0.000000e+00,9.580000, 1.363272e+01,9.580000, 4.139003e+00,9.580000, 0.000000e+00,9.580000, 4.139003e+00,9.580000, 8.720534e+00,9.580000, 0.000000e+00,9.580000, 1.000000e+01,9.580000, 0.000000e+00,9.580000, 5.000000e-01,
9.590000, 1.559392e+00,9.590000, 5.899388e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 3.118786e+01,9.590000, 1.258955e+02,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 2.517910e+03,9.590000, 4.630543e-01,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 9.261090e+00,9.590000, 2.000000e+01,9.590000, 0.000000e+00,9.590000, 1.109764e-03,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 1.110697e+02,9.590000, 9.382547e-05,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 9.390432e+00,9.590000, 1.465229e-03,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 1.466460e+02,9.590000, 1.000840e+05,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 5.273395e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 6.003379e+00,9.590000, 5.235265e+01,9.590000, 5.271744e-01,9.590000, 9.995870e-02,9.590000, 8.720530e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 0.000000e+00,9.590000, 4.598682e+01,9.590000, 0.000000e+00,9.590000, 4.598682e+01,9.590000, 8.720534e+00,9.590000, 1.359873e+01,9.590000, 0.000000e+00,9.590000, 1.359873e+01,9.590000, 4.038081e+00,9.590000, 0.000000e+00,9.590000, 4.038081e+00,9.590000, 8.720534e+00,9.590000, 0.000000e+00,9.590000, 1.000000e+01,9.590000, 0.000000e+00,9.590000, 5.000000e-01,
9.600000, 1.555448e+00,9.600000, 5.822258e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 3.110897e+01,9.600000, 1.259274e+02,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 2.518549e+03,9.600000, 4.540181e-01,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 9.080367e+00,9.600000, 2.000000e+01,9.600000, 0.000000e+00,9.600000, 1.111107e-03,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 1.112041e+02,9.600000, 9.415166e-05,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 9.423087e+00,9.600000, 1.465270e-03,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 1.466502e+02,9.600000, 1.000841e+05,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 5.363324e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 5.874596e+00,9.600000, 5.122959e+01,9.600000, 5.361643e-01,9.600000, 9.995866e-02,9.600000, 8.720530e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 0.000000e+00,9.600000, 4.677105e+01,9.600000, 0.000000e+00,9.600000, 4.677105e+01,9.600000, 8.720534e+00,9.600000, 1.356433e+01,9.600000, 0.000000e+00,9.600000, 1.356433e+01,9.600000, 3.959281e+00,9.600000, 0.000000e+00,9.600000, 3.959281e+00,9.600000, 8.720534e+00,9.600000, 0.000000e+00,9.600000, 1.000000e+01,9.600000, 0.000000e+00,9.600000, 5.000000e-01,
9.610000, 1.551503e+00,9.610000, 5.745129e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 3.103007e+01,9.610000, 1.259594e+02,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 2.519187e+03,9.610000, 4.449819e-01,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 8.899643e+00,9.610000, 2.000000e+01,9.610000, 0.000000e+00,9.610000, 1.112449e-03,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 1.113386e+02,9.610000, 9.447785e-05,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 9.455742e+00,9.610000, 1.465311e-03,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 1.466545e+02,9.610000, 1.000842e+05,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 5.453253e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 5.745812e+00,9.610000, 5.010652e+01,9.610000, 5.451541e-01,9.610000, 9.995862e-02,9.610000, 8.720530e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 0.000000e+00,9.610000, 4.755528e+01,9.610000, 0.000000e+00,9.610000, 4.755528e+01,9.610000, 8.720534e+00,9.610000, 1.352993e+01,9.610000, 0.000000e+00,9.610000, 1.352993e+01,9.610000, 3.880480e+00,9.610000, 0.000000e+00,9.610000, 3.880480e+00,9.610000, 8.720534e+00,9.610000, 0.000000e+00,9.610000, 1.000000e+01,9.610000, 0.000000e+00,9.610000, 5.000000e-01,
